body,title,url
"



    googletag.cmd.push(function() {
      googletag.display(""dfp-ad-top3_content"");
    });
  


La Secretaría del Medio Ambiente del Estado de México a través de la Dirección General de Prevención y Control de la Contaminación Atmosférica dio a conocer la extensión provisional del Hoy No Circula debido a la contingencia del coronavirus Covid-19 que se encuentra en Fase 3; además de la multa que será acreedores si violan este programa 
La circulación vehicular será limitada a todos los vehículos que transiten en los municipios de la Zona Metropolitana del Valle de México (ZMVM), Zona Metropolitana del Valle de Toluca (ZMVT) y Zona Metropolitana de Santiago Tianguistenco (ZMST) en un horario de 5:00 a 22:00 horas de acuerdo con el último dígito de placa y al color de engomado, sin importar el holograma que porte o el origen de la placa de circulación, Estado de México o cualquier entidad.
Los lunes no podrán circular los vehículos con engomado amarillo, terminación de placa 5 o 6, los días martes, deben dejar de circular los vehículos con engomado rosa, terminación de placa 7 u 8.
Todos los miércoles dejarán de circular los vehículos con engomado rojo, terminación de placa 3 o 4. Los jueves, no podrán circular los vehículos con engomado verde, terminación de placa 1 o 2.
Los días viernes deberán restringir su circulación los vehículos con engomado azul, terminación de placa 9 o 0, y los días sábado, el primer y tercer sábado del mes los vehículos con hologramas Uno “1” con terminación de placa impar, y segundo y cuarto sábado del mes holograma Uno “1” con terminación de placa par.
Asimismo, todos los sábados del mes, los hologramas tipo ""2"", sin importar terminación de placas.
Monto de la multa Hoy No Circula Edomex Fase 3
En caso de incumplir con las restricciones vehiculares señaladas, la multa es 20 veces el valor de la UMA, equivalente a 1,737.60 pesos, y sólo los agentes de tránsito, tanto estatales como municipales, están facultados para aplicar las sanciones correspondientes.
Te Puede Interesar: 
Hoy No circula Edomex sabatino | Covid-19
",Multa Hoy No Circula Edomex Fase 3: Cuál es el monto ,http://www.unionedomex.mx/articulo/2020/04/24/ciudadanos/multa-hoy-no-circula-edomex-fase-3-cual-es-el-monto
,Ricardo Raphael,http://www.eluniversal.com.mx/autor-opinion/columnistas/ricardo-raphael/politica-zoom
"
El periodista Carlos Loret de Mola acusó a la presión ejercida por el presidente Andrés Manuel López Obrador y sus ""bots"" para que Twitter haya restringido durante una hora la cuenta de su plataforma LatinUS en Twitter.

Al respecto, Loret le dijo a EL UNIVERSAL, en donde es columnista que: ""Esto es parte del permanente acoso del presidente López Obrador a la libertad de expresión. Lleva días quejándose contra las que antes eran sus benditas redes sociales, y ahora lanzó sus bots de Twitter contra LatinUS, para denunciar que se divulgaba contenido malicioso, hasta que logró que restringieran la cuenta. ¿Qué se divulgaba? Que los doctores siguen manifestándose por falta de insumos, que el IMSS esconde brotes de Covid en sus hospitales, que las cifras de Lopez-Gatell no cuadran y esconden la realidad"".

La cuenta ya fue reactivada, pero Loret mostró un pantallazo del momento en que no se podía acceder. Al final dijo que la cuenta ya fue reactivada ""pese a todos los intentos de censura y ataques del poder, nosotros seguiremos haciendo nuestro trabajo"".
LatinUS se describe como una ""plataforma binacional 100% digital, diseñada para generar y distribuir contenido de alto valor para las audiencias hispanas"", en la que participan Carlos Loret de Mola, Luis Garcia, Galilea Montijo, Víctor Trujillo en su caracterización de “Brozo”, y Barbara de Regil.
Desde hace algún tiempo, López Obrador y Loret de Mola han intercambiado críticas en torno al gobierno del mandatario. De igual forma, con Brozo.
 

AMLO vs Twitter y Facebook
Esta semana, el Presidente se enfrascó en una discusión con las empresas de redes sociales, Twitter y Facebook, por los ""bots"", las cuentas no ""naturales"" o pagadas para el golpeteo político.
Este martes, en la conferencia matutina, el presidente Andrés Manuel López Obrador pidió a Twitter y Facebook sus estados de cuenta de publicidad pues los bots compran espacios para atacar al gobierno federal.
Por su parte, Twitter respondió que no recibe ingresos por automatización maliciosa. “La automatización, o los llamados 'bots', que se utilizan con fines de mala fe, están prohibidos en Twitter”, señaló en su plataforma de mensajes cortos.
Ayer, pidió que los partidos políticos transparenten sus gastos en campañas para Twitter y Facebook.
cg
","Restringen cuenta de Twitter de LatinUS; Loret acusa ""censura"" de AMLO",http://www.eluniversal.com.mx/nacion/politica/restringen-cuenta-de-twitter-de-latinus-loret-acusa-censura-de-amlo
,,http://www.eluniversal.com.mx/es-noticia/mundo/coronavirus
 Toggle navigation  SuscripcionesEl Universal ImpresoEl Universal QuerétaroEl Universal Digital                      >         ,,https://www.clubeluniversal.mx/content/suscripciones
"
Londres.- El gobierno del Reino Unido informó hoy de que se mantendrá el confinamiento en el país, si bien el primer ministro británico, Boris Johnson, dará a conocer el próximo domingo el plan para relajar algunas de las medidas. 
El Reino Unido registró este jueves 539 nuevas muertes por Covid-19, lo que eleva la cifra total hasta los 30 mil 615 fallecidos en hospitales y residencias, lo que mantiene a este país como el más castigado de Europa por la pandemia. 
Lee también: ¿Las alcantarillas pueden ayudar a decidir si ya es hora de levantar la cuarentena?
En la rueda de prensa diaria, el ministro británico de Exteriores, Dominic Raab, afirmó que el país está listo para pasar a la siguiente fase del confinamiento, que puede implicar el fin de algunas restricciones, al disminuir a entre el 0.5 y el 0.9 la tasa de infección, esto es, el número de personas a las que se puede contagiar cuando se contrae el virus. 
Raab agregó que el número de nuevos contagios (hay más de 200 mil casos confirmados) y muertes diarias también ""ha disminuido constantemente"", pero destacó que el virus ""aún no ha sido vencido, sigue siendo mortal e infeccioso"", por lo que instó a la población a seguir cumpliendo las medidas de confinamiento en vísperas del puente festivo de este viernes. 
Indicó que el domingo Johnson detallará la ""hoja de ruta"" que se aplicará a partir de la jornada siguiente, aunque evitó confirmar si se aprobarán las medidas que apunta la prensa sobre autorizar la vuelta a la actividad de algunos sectores o la posibilidad de hacer deporte más de una vez al día. 
""Este fin de semana, el primer ministro establecerá los próximos pasos que podremos tomar responsablemente en las próximas semanas, guiados por el asesoramiento científico y conscientes, como dijimos desde el principio, de tomar las decisiones correctas en el momento adecuado"", dijo Raab. 
En cualquier caso, el titular de Exteriores precisó que cualquier cambio se basará en los datos y será ""modesto, pequeño, progresivo y muy cuidadosamente supervisado"", ya que de producirse un repunte de los contagios existe la opción de reforzar de nuevo las restricciones. 
El Reino Unido ha llevado a cabo 86 mil 583 test en las últimas 24 horas, por debajo del objetivo de los 100 mil diarios fijado por el Gobierno.
agv/hm
",Reino Unido mantendrá cuarentena al registrar 30 mil 615 muertes por Covid-19,https://www.eluniversal.com.mx/mundo/reino-unido-mantendra-cuarentena-tras-registrar-30-mil-615-muertes-por-covid-19
,AMLO acatará fallo del TEPJF de retirar su nombre de las cartas que envió el IMSS,http://www.eluniversal.com.mx/nacion
"



    googletag.cmd.push(function() {
      googletag.display(""dfp-ad-top3_content"");
    });
  


Coronavirus: Un cuento para niños y niñas sobre la pandemia es un libro que explica lo que es el Covid-19 a los más pequeños.
Este cuento fue escrito por Elizabeth Jenner, Kate Wilson y Nia Roberts –parte del equipo de la editorial inglesa Nosy Crow- y cuenta con ilustraciones de Axel Scheffler, reconocido artista del cuento infantil El Grúfalo.
Grupo Planeta, a través de su sello infantil TimunMas, publicó en línea este libro para que los niños entiendan esta nueva enfermedad y las medidas tomadas para controlar la pandemia de coronavirus. 
El libro se puede descargar gratis en formato PDF. Es un cuento historieta que con un lenguaje simple y dibujos ilustrativos, explica con rigor científico qué es el coronavirus a los niños.
El libro está escrito en formato pregunta-respuesta y contesta a las principales dudas sobre el Covid-19:

¿Qué es el coronavirus?
¿Cómo se contrae el coronavirus?
¿Qué sucede si contraes el coronavirus?
¿Por qué las personas están preocupadas por contraer el coronavirus?
¿Existe una cura para el coronavirus?
¿Por qué algunos lugares a los que solemos ir normalmente están cerrados?
¿Qué puedo hacer para ayudar?
¿Qué pasará después?

Para descargar este libro para niños sobre coronavirus, da clic en este enlace.
MÁS INFORMACIÓN SOBRE EL CORONAVIRUS:
Regreso a clases presenciales, lo que debes saber | Coronavirus
Cómo hacer una carpeta de experiencias para tu hijo
Casos de coronavirus en Mexico por estado | Estadísticas Covid-19
Primeros síntomas coronavirus: ¿cuáles son y cuándo ir al hospital?
Estas son las 6 condiciones para levantar la cuarentena de Covid-19
Laboratorios privados autorizados para hacer prueba de coronavirus
Lista de hospitales donde atienden a pacientes con coronavirus
Coronavirus: Canales dónde pasan clases de la SEP por contingencia
Casos de coronavirus en el Estado de México | Covid-19
Qué hacer en cuarentena para no aburrirse
¿Cómo hacer tu gel antibacterial casero para manos con alcohol?
Coronavirus: 15 datos que debes saber sobre la pandemia de Covid-19
Cuántos casos hay de coronavirus en Yucatán
¿Cuántos casos de coronavirus hay en Jalisco? 
 
 
 
 
",Coronavirus Covid-19 para niños: Libro gratis en PDF para descargar,http://www.unionpuebla.mx/articulo/2020/04/23/gente/coronavirus-covid-19-para-ninos-libro-gratis-en-pdf-para-descargar
"
El talento de algunos artistas puede despertar admiración entre la gente, pero cuando esas figuras alcanzan el nivel de super estrellas un halo de misterio comienza a rodearlos, como está pasando en este momento con la cantante británica Adele, a quien una teoría generada en las redes sociales la unen a su compatriota Sam Smith, asegurando que son la misma persona.
En redes sociales se llegó a la teoría que la voz de la cantante es igual a la de su compatriota, los dos son británicos, nunca han posado frente a las cámaras, los dos bajaron de peso casi al mismo tiempo, se parecen físicamente, no asisten a los mismos eventos y cuando uno estrena disco, el otro se aleja de los reflectores.

Pero no es la primera vez que se maneja algo así en el mundo del espectáculo, uno de los más sonados es la supuesta suplantación del exBeatle, Paul McCartney. La teoría se conoce como PID (Paul is dead), en la cual se platea la posibilidad de que el bajista haya muerto en 1966 en un accidente automovilístico y que fue sustituido por un hombre llamado William Campbell. Entre las pruebas que se supone comprueban esta hipótesis, se encuentran los estudios antropométricos de los forenses Gabriella Carlesi y Francesco Gavazzeni, quienes en 2010 concluyeron que el rostro del músico en 1966 no es el mismo que aparece en portadas en 1967.

También lee: Delgadez de Adele genera sorpresa y memes en redes sociales

Muerte por suicidio en 2003, después de la muerte de su abuelo, y su sustitución con la actriz Melissa Vandella, es la teoría conspirativa sobre Avril Lavigne.
Se supone que la cantante canadiense no lograba lidiar con la fama y por eso en algunas ocasiones Melissa cubría su lugar. Después de la publicación de su segundo disco ""Under my skin"" (2004) hubo algo que no cuadraba con la artista, según algunos de sus seguidores, fue hasta 2007 cuando salió a la luz ""The Best Damn Thing"" que esto tomó más fuerza, porque no sólo hubo cambios físicos (con la desaparición de marcas de nacimiento y tatuajes, forma de la nariz e incluso altura) sino también de estilo al vestir y cantar; en internet hay muchos videos que analizan esto, a pesar que la propia Avril ya ha dicho que es sólo un rumor tonto.


Katy Perry no se ha salvado de esto, porque en 2018 se generó un rumor en internet en el cual se maneja la posibilidad de que la intérprete de I kiss the girl, es en realidad la exreina de belleza infantil JonBenét Ramsey, que fue asesinada en 1996 cuando tenía tan sólo seis años. Se supone que el padre de la pequeña planeó su supuesta muerta, para años más tarde lanzar a su hija como cantante bajo el nombre de Katy Perry, suposición que muchos creen por el gran parecido entre ambas, pero hay una diferencia de edad de cinco años.

También lee: Adele impacta con su figura y da mensaje sobre el coronavirus


Uno de los casos más locos y hasta ridículos es el del rapero Emminem, de quien se dicen murió en 1999 por una sobredosis y que fue sustituido por un robot. En 2005 cuando salió de rehabilitación esta creencia tomo más fuerza, porque sus fans aseguran que su aspecto cambió de manera drástica y su forma de escribir era muy diferente.


al
","Mitos de famosos que han sido ""suplantados"" tras sus ""muertes""",http://www.eluniversal.com.mx/espectaculos/farandula/mitos-de-famosos-que-han-sido-suplantados-tras-sus-muertes
,,https://www.revistaclase.mx/gente-con-clase/todo-lo-que-tienes-que-saber-sobre-beatriz-pasquel
,Videollamadas entre pacientes con Covid-19 y familiares inician este fin de semana: Sheinbaum,http://www.eluniversal.com.mx/metropoli
